accession,chromosome,start,mini,ends
GCA_024166365.1,CM044027.1,73178765,TRUE,0.456007544
GCA_024166365.1,CM044027.1,8678896,TRUE,0.064516721
GCA_024166365.1,CM044027.1,8818691,TRUE,0.065555922
GCA_024166365.1,CM044027.1,8831004,TRUE,0.065647453
GCA_019857665.1,CM034086.1,312849105,TRUE,0.020205791
GCA_019857665.1,CM034087.1,100091619,TRUE,0.465167115
GCA_019857665.1,CM034087.1,209973118,TRUE,0.024168152
GCA_019857665.1,CM034089.1,22590469,TRUE,0.141404404
GCA_019857665.1,CM034089.1,22610333,TRUE,0.141528742
GCA_019857665.1,CM034089.1,9870134,TRUE,0.061781825
GCA_019857665.1,CM034091.1,6663964,TRUE,0.048541036
GCA_019857665.1,CM034091.1,6686923,TRUE,0.048708272
GCA_019857665.1,CM034092.1,64584331,TRUE,0.492375752
GCA_019857665.1,WNTK01000089.1,538646,FALSE,0.095735412
GCA_019857665.1,WNTK01000089.1,585242,FALSE,0.017511286
GCA_019857665.1,WNTK01000146.1,397112,FALSE,0.106080763
GCA_019857665.1,WNTK01000146.1,400197,FALSE,0.099136272
GCA_019857665.1,WNTK01000274.1,12811,FALSE,0.041670868
GCA_019857665.1,WNTK01000274.1,187733,FALSE,0.389353127
GCA_019857665.1,WNTK01000274.1,199354,FALSE,0.351553021
GCA_019857665.1,WNTK01000274.1,237163,FALSE,0.228570127
GCA_019857665.1,WNTK01000355.1,139264,FALSE,0.467822246
GCA_019857665.1,WNTK01000355.1,203066,FALSE,0.224011892
GCA_019857665.1,WNTK01000355.1,207954,FALSE,0.205333089
GCA_019857665.1,WNTK01000355.1,256621,FALSE,0.019359005
GCA_019857665.1,WNTK01000355.1,64210,FALSE,0.245369468
GCA_019857665.1,WNTK01000355.1,99816,FALSE,0.38143278
GCA_019857665.1,WNTK01000387.1,150276,FALSE,0.391521237
GCA_019857665.1,WNTK01000487.1,127561,FALSE,0.413633961
GCA_019857665.1,WNTK01000487.1,170348,FALSE,0.216952814
GCA_019857665.1,WNTK01000487.1,50295,FALSE,0.231193546
GCA_019857665.1,WNTK01000487.1,68257,FALSE,0.313760371
GCA_019857665.1,WNTK01000501.1,162709,FALSE,0.242230616
GCA_019857665.1,WNTK01000501.1,62711,FALSE,0.292058066
GCA_019857665.1,WNTK01000531.1,128423,FALSE,0.386182009
GCA_019857665.1,WNTK01000531.1,13540,FALSE,0.064716566
GCA_019857665.1,WNTK01000531.1,46890,FALSE,0.224118153
GCA_019857665.1,WNTK01000577.1,111472,FALSE,0.432755769
GCA_019857665.1,WNTK01000577.1,162441,FALSE,0.173391344
GCA_019857665.1,WNTK01000577.1,25119,FALSE,0.127822304
GCA_019857665.1,WNTK01000577.1,86476,FALSE,0.440047833
GCA_019857665.1,WNTK01000582.1,144443,FALSE,0.261629452
GCA_019857665.1,WNTK01000826.1,115150,FALSE,0.270200212
GCA_019857665.1,WNTK01000826.1,127240,FALSE,0.193575987
GCA_019857665.1,WNTK01000826.1,32739,FALSE,0.207493836
GCA_019857665.1,WNTK01000826.1,60611,FALSE,0.384141511
GCA_019857665.1,WNTK01000826.1,96846,FALSE,0.38620764
GCA_019857665.1,WNTK01000896.1,138865,FALSE,0.078557968
GCA_019857665.1,WNTK01000906.1,118582,FALSE,0.208503538
GCA_019857665.1,WNTK01000906.1,37586,FALSE,0.250874383
GCA_019857665.1,WNTK01000906.1,59154,FALSE,0.394833801
GCA_019857665.1,WNTK01000954.1,107640,FALSE,0.258544919
GCA_019857665.1,WNTK01000954.1,23054,FALSE,0.15880254
GCA_019857665.1,WNTK01000954.1,42872,FALSE,0.295314588
GCA_019857665.1,WNTK01000954.1,70988,FALSE,0.488985631
GCA_019857665.1,WNTK01000954.1,96238,FALSE,0.337085153
GCA_019857665.1,WNTK01000987.1,47045,FALSE,0.328845737
GCA_019857665.1,WNTK01000987.1,58389,FALSE,0.408140583
GCA_019857665.1,WNTK01001005.1,101195,FALSE,0.284218791
GCA_019857665.1,WNTK01001005.1,129948,FALSE,0.080840589
GCA_019857665.1,WNTK01001005.1,35361,FALSE,0.250118478
GCA_019857665.1,WNTK01001005.1,83629,FALSE,0.408468138
GCA_019857665.1,WNTK01001115.1,67102,FALSE,0.49149357
GCA_019857665.1,WNTK01001115.1,97300,FALSE,0.262649762
GCA_019857665.1,WNTK01001131.1,65497,FALSE,0.497487322
GCA_019857665.1,WNTK01001181.1,101898,FALSE,0.19534094
GCA_019857665.1,WNTK01001181.1,32982,FALSE,0.260449323
GCA_019857665.1,WNTK01001181.1,58371,FALSE,0.460938919
GCA_019857665.1,WNTK01001303.1,112995,FALSE,0.055020322
GCA_019857665.1,WNTK01001303.1,40561,FALSE,0.339212538
GCA_019857665.1,WNTK01001303.1,49844,FALSE,0.416846472
GCA_019857665.1,WNTK01001303.1,59764,FALSE,0.49980765
GCA_019857665.1,WNTK01001303.1,6586,FALSE,0.055078863
GCA_019857665.1,WNTK01001326.1,8400,FALSE,0.071412176
GCA_019857665.1,WNTK01001575.1,35714,FALSE,0.339544789
GCA_019857665.1,WNTK01001579.1,22132,FALSE,0.210951723
GCA_019857665.1,WNTK01001579.1,2945,FALSE,0.028070343
GCA_019857665.1,WNTK01001579.1,84427,FALSE,0.195281895
GCA_019857665.1,WNTK01001579.1,97580,FALSE,0.06991374
GCA_019857665.1,WNTK01001661.1,74073,FALSE,0.271637594
GCA_019857665.1,WNTK01001722.1,19148,FALSE,0.193590132
GCA_019857665.1,WNTK01001722.1,65331,FALSE,0.339490446
GCA_019857665.1,WNTK01001908.1,38845,FALSE,0.426221774
GCA_019857665.1,WNTK01001908.1,4891,FALSE,0.053665869
GCA_019857665.1,WNTK01001908.1,82421,FALSE,0.095646163
GCA_019857665.1,WNTK01001922.1,30157,FALSE,0.332422095
GCA_019857665.1,WNTK01001922.1,32932,FALSE,0.363011056
GCA_019857665.1,WNTK01001922.1,80392,FALSE,0.113835029
GCA_019857665.1,WNTK01001925.1,25575,FALSE,0.282210011
GCA_019857665.1,WNTK01001925.1,52052,FALSE,0.425626766
GCA_019857665.1,WNTK01001925.1,992,FALSE,0.010946328
GCA_019857665.1,WNTK01001981.1,21934,FALSE,0.246601833
GCA_019857665.1,WNTK01001981.1,81877,FALSE,0.079464838
GCA_019857665.1,WNTK01002042.1,21601,FALSE,0.247102966
GCA_019857665.1,WNTK01002042.1,2483,FALSE,0.028404086
GCA_019857665.1,WNTK01002042.1,59516,FALSE,0.319171328
GCA_019857665.1,WNTK01002207.1,32544,FALSE,0.397115349
GCA_019857665.1,WNTK01002269.1,6961,FALSE,0.086705778
GCA_019857665.1,WNTK01002269.1,73894,FALSE,0.079580982
GCA_019857665.1,WNTK01002311.1,1714,FALSE,0.02165919
GCA_019857665.1,WNTK01002311.1,42537,FALSE,0.462475517
GCA_019857665.1,WNTK01002335.1,2325,FALSE,0.029565107
GCA_019857665.1,WNTK01002387.1,18871,FALSE,0.24312033
GCA_019857665.1,WNTK01002387.1,71206,FALSE,0.082633342
GCA_019857665.1,WNTK01002464.1,56079,FALSE,0.259086525
GCA_019857665.1,WNTK01002464.1,6138,FALSE,0.081095007
GCA_019857665.1,WNTK01002516.1,1415,FALSE,0.018988701
GCA_019857665.1,WNTK01002516.1,14899,FALSE,0.19993827
GCA_019857665.1,WNTK01002516.1,49426,FALSE,0.336724013
GCA_019857665.1,WNTK01002590.1,27144,FALSE,0.371332029
GCA_019857665.1,WNTK01002590.1,39868,FALSE,0.454602662
GCA_019857665.1,WNTK01002590.1,71085,FALSE,0.027551676
GCA_019857665.1,WNTK01002743.1,14810,FALSE,0.211625847
GCA_019857665.1,WNTK01002784.1,63425,FALSE,0.07986363
GCA_019857665.1,WNTK01002849.1,28756,FALSE,0.426027438
GCA_019857665.1,WNTK01002884.1,38097,FALSE,0.430869896
GCA_019857665.1,WNTK01002892.1,61923,FALSE,0.072008752
GCA_019857665.1,WNTK01002915.1,26134,FALSE,0.394594595
GCA_019857665.1,WNTK01002926.1,15341,FALSE,0.232435872
GCA_019857665.1,WNTK01003047.1,51765,FALSE,0.187030813
GCA_019857665.1,WNTK01003057.1,49473,FALSE,0.220750378
GCA_019857665.1,WNTK01003118.1,27788,FALSE,0.447097439
GCA_019857665.1,WNTK01003221.1,11297,FALSE,0.186900271
GCA_019857665.1,WNTK01003228.1,5779,FALSE,0.095775535
GCA_019857665.1,WNTK01003250.1,53314,FALSE,0.111581403
GCA_019857665.1,WNTK01003400.1,21566,FALSE,0.373553662
GCA_019857665.1,WNTK01003583.1,13070,FALSE,0.23854718
GCA_019857665.1,WNTK01003583.1,50802,FALSE,0.072787005
GCA_019857665.1,WNTK01003608.1,48894,FALSE,0.100551876
GCA_019857665.1,WNTK01003632.1,31975,FALSE,0.408012886
GCA_019857665.1,WNTK01003773.1,41112,FALSE,0.211628442
GCA_019857665.1,WNTK01003886.1,30253,FALSE,0.405323059
GCA_019857665.1,WNTK01004058.1,10345,FALSE,0.211562845
GCA_019857665.1,WNTK01004058.1,40029,FALSE,0.181377561
GCA_019857665.1,WNTK01004338.1,14904,FALSE,0.32544327
GCA_019857665.1,WNTK01004372.1,3138,FALSE,0.069181419
GCA_019857665.1,WNTK01004536.1,31430,FALSE,0.281829814
GCA_019857665.1,WNTK01004655.1,2013,FALSE,0.047108656
GCA_019857665.1,WNTK01004655.1,35817,FALSE,0.161802907
GCA_019857665.1,WNTK01004703.1,40860,FALSE,0.031432229
GCA_019857665.1,WNTK01004753.1,17642,FALSE,0.422552753
GCA_019857665.1,WNTK01004753.1,40682,FALSE,0.025604177
GCA_019857665.1,WNTK01004787.1,20894,FALSE,0.496287367
GCA_019857665.1,WNTK01004810.1,8566,FALSE,0.207524772
GCA_019857665.1,WNTK01004906.1,487,FALSE,0.012043128
GCA_019857665.1,WNTK01005413.1,374,FALSE,0.010305869
GCA_019857665.1,WNTK01005548.1,5548,FALSE,0.156802894
GCA_019857665.1,WNTK01005745.1,27170,FALSE,0.203342618
GCA_019857665.1,WNTK01005907.1,10831,FALSE,0.326638318
GCA_019857665.1,WNTK01005941.1,30577,FALSE,0.073087183
GCA_019857665.1,WNTK01006067.1,20089,FALSE,0.37615676
GCA_019857665.1,WNTK01006067.1,706,FALSE,0.021924104
GCA_019857665.1,WNTK01006178.1,23745,FALSE,0.248932469
GCA_019857665.1,WNTK01006652.1,8672,FALSE,0.298643157
GCA_019857665.1,WNTK01006831.1,3106,FALSE,0.110044287
GCA_019857665.1,WNTK01006898.1,16386,FALSE,0.412414387
GCA_019857665.1,WNTK01006898.1,5366,FALSE,0.192419407
GCA_019857665.1,WNTK01007220.1,3589,FALSE,0.135082239
GCA_019857665.1,WNTK01007229.1,9016,FALSE,0.340085248
GCA_019857665.1,WNTK01007498.1,18374,FALSE,0.27795025
GCA_019857665.1,WNTK01007806.1,13320,FALSE,0.451739041
GCA_019857665.1,WNTK01007975.1,11232,FALSE,0.4730259
GCA_019857665.1,WNTK01007975.1,14307,FALSE,0.397473152
GCA_019857665.1,WNTK01008080.1,13153,FALSE,0.438194089
GCA_019857665.1,WNTK01008734.1,1627,FALSE,0.075872039
GCA_019857665.1,WNTK01009200.1,15309,FALSE,0.244857692
GCA_019857665.1,WNTK01009200.1,2867,FALSE,0.141419622
GCA_019857665.1,WNTK01009281.1,12275,FALSE,0.389090728
GCA_019857665.1,WNTK01009307.1,11628,FALSE,0.419702565
GCA_019857665.1,WNTK01009322.1,16912,FALSE,0.154738105
GCA_019857665.1,WNTK01010040.1,9705,FALSE,0.475235211
GCA_019857665.1,WNTK01010361.1,8424,FALSE,0.471457354
GCA_019857665.1,WNTK01010878.1,8028,FALSE,0.473740116
GCA_019857665.1,WNTK01011260.1,14161,FALSE,0.129357516
GCA_019857665.1,WNTK01011735.1,6219,FALSE,0.40091542
GCA_019857665.1,WNTK01012161.1,6667,FALSE,0.448020966
GCA_019857665.1,WNTK01013012.1,11970,FALSE,0.128122951
GCA_019857665.1,WNTK01013081.1,2179,FALSE,0.159739022
GCA_019857665.1,WNTK01013342.1,9985,FALSE,0.249586653
GCA_019857665.1,WNTK01013444.1,8619,FALSE,0.347539743
GCA_019857665.1,WNTK01014310.1,6165,FALSE,0.494382022
GCA_019857665.1,WNTK01015128.1,6527,FALSE,0.42523776
GCA_019857665.1,WNTK01015483.1,9521,FALSE,0.135947001
GCA_019857665.1,WNTK01015830.1,5147,FALSE,0.480309817
GCA_019857665.1,WNTK01016859.1,8799,FALSE,0.120891198
GCA_019857665.1,WNTK01016934.1,915,FALSE,0.091692554
GCA_019857665.1,WNTK01017187.1,2166,FALSE,0.220099583
GCA_019857665.1,WNTK01020426.1,411,FALSE,0.050615764
GCA_019857665.1,WNTK01020484.1,2916,FALSE,0.360222359
GCA_019857665.1,WNTK01024859.1,4561,FALSE,0.256318278
GCA_019857665.1,WNTK01031978.1,2428,FALSE,0.180283592
GCA_019857665.1,WNTK01035890.1,295,FALSE,0.139150943
GCA_019857665.1,WNTK01045880.1,527,FALSE,0.32252142
GCA_019857665.1,WNTK01054667.1,69,FALSE,0.046716317
GCA_019857665.1,WNTK01085462.1,17,FALSE,0.014847162
GCA_028017835.1,CM051430.1,149772581,TRUE,0.4005846
GCA_028017835.1,CM051432.1,141993673,TRUE,0.347692287
GCA_028017835.1,CM051432.1,142017176,TRUE,0.347584316
GCA_028017835.1,CM051432.1,142596850,TRUE,0.34492134
GCA_028017835.1,CM051432.1,17830590,TRUE,0.081912321
GCA_028017835.1,CM051432.1,40276752,TRUE,0.185028216
GCA_028017835.1,CM051432.1,40307417,TRUE,0.185169088
GCA_028017835.1,CM051432.1,40336263,TRUE,0.185301605
GCA_019512145.1,CM033641.1,144070289,TRUE,0.446471218
GCA_019512145.1,CM033641.1,217994430,TRUE,0.324439208
GCA_019512145.1,CM033641.1,218001022,TRUE,0.324418779
GCA_019512145.1,CM033641.1,218013177,TRUE,0.324381111
GCA_019512145.1,CM033641.1,218024251,TRUE,0.324346793
GCA_019512145.1,CM033641.1,218034427,TRUE,0.324315258
GCA_019512145.1,CM033641.1,218048846,TRUE,0.324270574
GCA_019512145.1,CM033641.1,218084856,TRUE,0.324158979
GCA_019512145.1,CM033641.1,218150961,TRUE,0.323954121
GCA_019512145.1,CM033643.1,112342147,TRUE,0.497772641
GCA_019512145.1,CM033644.1,169880690,TRUE,0.232264759
GCA_019512145.1,CM033647.1,11195931,TRUE,0.069554819
GCA_019512145.1,CM033647.1,11205026,TRUE,0.069611322
GCA_019512145.1,CM033647.1,11241531,TRUE,0.06983811
GCA_019512145.1,CM033647.1,11295081,TRUE,0.07017079
GCA_019512145.1,CM033647.1,9636651,TRUE,0.059867779
GCA_019512145.1,CM033647.1,9688547,TRUE,0.060190183
GCA_019512145.1,CM033647.1,9692480,TRUE,0.060214617
GCA_019512145.1,CM033647.1,9835805,TRUE,0.061105025
GCA_019512145.1,CM033651.1,21934261,TRUE,0.303812578
GCA_019512145.1,CM033651.1,27861066,TRUE,0.385905059
GCA_019512145.1,WNYA01000075.1,171671,FALSE,0.475253308
GCA_019512145.1,WNYA01000075.1,179294,FALSE,0.496356791
GCA_019512145.1,WNYA01000075.1,181447,FALSE,0.497682853
GCA_019512145.1,WNYA01000075.1,211734,FALSE,0.413836443
GCA_019512145.1,WNYA01000075.1,22470,FALSE,0.062205858
GCA_019512145.1,WNYA01000075.1,258816,FALSE,0.283494823
GCA_019512145.1,WNYA01000075.1,25944,FALSE,0.071823266
GCA_019512145.1,WNYA01000075.1,261527,FALSE,0.275989702
GCA_019512145.1,WNYA01000080.1,12538,FALSE,0.036154237
GCA_019512145.1,WNYA01000080.1,19853,FALSE,0.057247572
GCA_019512145.1,WNYA01000080.1,23096,FALSE,0.066598999
GCA_019512145.1,WNYA01000090.1,138880,FALSE,0.424639356
GCA_019512145.1,WNYA01000090.1,184578,FALSE,0.435634482
GCA_019512145.1,WNYA01000090.1,198024,FALSE,0.394522006
GCA_019512145.1,WNYA01000090.1,202516,FALSE,0.380787271
GCA_019512145.1,WNYA01000090.1,213139,FALSE,0.348306396
GCA_019512145.1,WNYA01000090.1,218377,FALSE,0.332290692
GCA_019512145.1,WNYA01000090.1,248992,FALSE,0.238682297
GCA_019512145.1,WNYA01000090.1,267745,FALSE,0.181343142
GCA_019512145.1,WNYA01000090.1,281405,FALSE,0.139576339
GCA_019512145.1,WNYA01000090.1,312062,FALSE,0.045839525
GCA_019512145.1,WNYA01000269.1,152952,FALSE,0.254572658
GCA_019512145.1,WNYA01000269.1,168355,FALSE,0.17950455
GCA_019512145.1,WNYA01000269.1,179108,FALSE,0.127098695
GCA_019512145.1,WNYA01000269.1,183976,FALSE,0.103373995
GCA_019512145.1,WNYA01000269.1,189377,FALSE,0.077051665
GCA_019512145.1,WNYA01000269.1,6049,FALSE,0.029480425
GCA_019512145.1,WNYA01000358.1,105474,FALSE,0.414586224
GCA_019512145.1,WNYA01000358.1,122925,FALSE,0.317727702
GCA_019512145.1,WNYA01000358.1,128448,FALSE,0.28707332
GCA_019512145.1,WNYA01000358.1,177003,FALSE,0.017577843
GCA_019512145.1,WNYA01000358.1,18551,FALSE,0.102963867
GCA_019512145.1,WNYA01000358.1,37929,FALSE,0.210517844
GCA_019512145.1,WNYA01000386.1,26152,FALSE,0.15060352
GCA_019512145.1,WNYA01000386.1,60158,FALSE,0.346436469
GCA_019512145.1,WNYA01000400.1,119259,FALSE,0.303845054
GCA_019512145.1,WNYA01000400.1,132858,FALSE,0.224463111
GCA_019512145.1,WNYA01000400.1,166542,FALSE,0.027838259
GCA_019512145.1,WNYA01000400.1,6298,FALSE,0.036763547
GCA_019512145.1,WNYA01000400.1,93195,FALSE,0.455989399
GCA_019512145.1,WNYA01000451.1,108650,FALSE,0.32515528
GCA_019512145.1,WNYA01000451.1,120841,FALSE,0.249434783
GCA_019512145.1,WNYA01000451.1,129192,FALSE,0.197565217
GCA_019512145.1,WNYA01000451.1,136583,FALSE,0.151658385
GCA_019512145.1,WNYA01000451.1,153376,FALSE,0.047354037
GCA_019512145.1,WNYA01000451.1,26835,FALSE,0.166677019
GCA_019512145.1,WNYA01000451.1,41739,FALSE,0.259248447
GCA_019512145.1,WNYA01000451.1,59436,FALSE,0.369167702
GCA_019512145.1,WNYA01000451.1,66466,FALSE,0.412832298
GCA_019512145.1,WNYA01000451.1,97226,FALSE,0.396111801
GCA_019512145.1,WNYA01000455.1,100209,FALSE,0.374518604
GCA_019512145.1,WNYA01000455.1,113964,FALSE,0.288663076
GCA_019512145.1,WNYA01000455.1,129192,FALSE,0.193613422
GCA_019512145.1,WNYA01000455.1,135823,FALSE,0.152224254
GCA_019512145.1,WNYA01000455.1,139639,FALSE,0.128405665
GCA_019512145.1,WNYA01000455.1,14216,FALSE,0.088732983
GCA_019512145.1,WNYA01000455.1,148253,FALSE,0.07463907
GCA_019512145.1,WNYA01000455.1,19794,FALSE,0.123549569
GCA_019512145.1,WNYA01000455.1,23679,FALSE,0.14779884
GCA_019512145.1,WNYA01000455.1,29068,FALSE,0.181435732
GCA_019512145.1,WNYA01000455.1,35323,FALSE,0.220477995
GCA_019512145.1,WNYA01000455.1,40254,FALSE,0.251256156
GCA_019512145.1,WNYA01000455.1,80359,FALSE,0.498417712
GCA_019512145.1,WNYA01000455.1,91317,FALSE,0.430020411
GCA_019512145.1,WNYA01000455.1,96365,FALSE,0.398511962
GCA_019512145.1,WNYA01000589.1,18979,FALSE,0.138155692
GCA_019512145.1,WNYA01000589.1,23194,FALSE,0.168838354
GCA_019512145.1,WNYA01000589.1,25964,FALSE,0.189002286
GCA_019512145.1,WNYA01000589.1,34770,FALSE,0.253104663
GCA_019512145.1,WNYA01000589.1,66254,FALSE,0.482289225
GCA_019512145.1,WNYA01000589.1,79819,FALSE,0.418965743
GCA_019512145.1,WNYA01000589.1,82785,FALSE,0.397375049
GCA_019512145.1,WNYA01000589.1,87391,FALSE,0.363846143
GCA_019512145.1,WNYA01000605.1,116692,FALSE,0.141572935
GCA_019512145.1,WNYA01000719.1,100327,FALSE,0.17539678
GCA_019512145.1,WNYA01000719.1,110075,FALSE,0.095276451
GCA_019512145.1,WNYA01000719.1,97243,FALSE,0.200744655
GCA_019512145.1,WNYA01000754.1,105348,FALSE,0.105484372
GCA_019512145.1,WNYA01000754.1,13925,FALSE,0.118237936
GCA_019512145.1,WNYA01000754.1,22374,FALSE,0.189978857
GCA_019512145.1,WNYA01000754.1,5298,FALSE,0.044985608
GCA_019512145.1,WNYA01000754.1,60565,FALSE,0.485739274
GCA_019512145.1,WNYA01000754.1,8907,FALSE,0.075629824
GCA_019512145.1,WNYA01000754.1,89980,FALSE,0.2359749
GCA_019512145.1,WNYA01000923.1,61082,FALSE,0.407982477
GCA_019512145.1,WNYA01000923.1,62396,FALSE,0.395246957
GCA_019512145.1,WNYA01001056.1,19512,FALSE,0.209275387
GCA_019512145.1,WNYA01001056.1,23104,FALSE,0.247801278
GCA_019512145.1,WNYA01001056.1,47426,FALSE,0.49133382
GCA_019512145.1,WNYA01001056.1,59967,FALSE,0.35682569
GCA_019512145.1,WNYA01001056.1,64458,FALSE,0.3086576
GCA_019512145.1,WNYA01001056.1,72396,FALSE,0.223518812
GCA_019512145.1,WNYA01001056.1,8187,FALSE,0.08780943
GCA_019512145.1,WNYA01001295.1,13495,FALSE,0.168601092
GCA_019512145.1,WNYA01001295.1,41610,FALSE,0.480141428
GCA_019512145.1,WNYA01001295.1,57325,FALSE,0.28380455
GCA_019512145.1,WNYA01001295.1,65703,FALSE,0.179133194
GCA_019512145.1,WNYA01001472.1,23860,FALSE,0.333454454
GCA_019512145.1,WNYA01001473.1,42496,FALSE,0.40608229
GCA_019512145.1,WNYA01001926.1,20414,FALSE,0.37376641
GCA_019512145.1,WNYA01001926.1,24234,FALSE,0.443708003
GCA_019512145.1,WNYA01001926.1,36720,FALSE,0.327681857
GCA_019512145.1,WNYA01001926.1,5043,FALSE,0.092333889
GCA_019512145.1,WNYA01001927.1,18009,FALSE,0.329738538
GCA_019512145.1,WNYA01001957.1,9487,FALSE,0.176246563
GCA_019512145.1,WNYA01002010.1,19160,FALSE,0.368015673
GCA_019512145.1,WNYA01002010.1,39302,FALSE,0.24510689
GCA_019512145.1,WNYA01002633.1,11850,FALSE,0.320356853
GCA_019512145.1,WNYA01002633.1,16011,FALSE,0.432846715
GCA_019512145.1,WNYA01002677.1,15331,FALSE,0.421772263
GCA_019512145.1,WNYA01002677.1,32837,FALSE,0.096618889
GCA_019512145.1,WNYA01003078.1,16066,FALSE,0.456715812
GCA_019512145.1,WNYA01003078.1,23006,FALSE,0.222034357
GCA_019512145.1,WNYA01003132.1,23950,FALSE,0.17165289
GCA_019512145.1,WNYA01003232.1,17760,FALSE,0.358311956
GCA_019512145.1,WNYA01003876.1,14640,FALSE,0.333970247
GCA_019512145.1,WNYA01004441.1,14122,FALSE,0.247869621
GCA_019512145.1,WNYA01004441.1,7429,FALSE,0.395664678
GCA_019512145.1,WNYA01004770.1,7755,FALSE,0.445254636
GCA_019512145.1,WNYA01004988.1,14747,FALSE,0.112375105
GCA_019512145.1,WNYA01004988.1,643,FALSE,0.038702299
GCA_019512145.1,WNYA01004988.1,7761,FALSE,0.46713615
GCA_019512145.1,WNYA01005050.1,11358,FALSE,0.308282582
GCA_019512145.1,WNYA01005051.1,13423,FALSE,0.182521315
GCA_019512145.1,WNYA01005051.1,4083,FALSE,0.248660171
GCA_019512145.1,WNYA01005909.1,7751,FALSE,0.433778947
GCA_019512145.1,WNYA01007025.1,71,FALSE,0.006297118
GCA_019512145.1,WNYA01007025.1,8508,FALSE,0.2454102
GCA_019512145.1,WNYA01008569.1,2940,FALSE,0.319148936
GCA_019512145.1,WNYA01012115.1,458,FALSE,0.06991299
GCA_019512145.1,WNYA01012613.1,4759,FALSE,0.246874505
GCA_019512145.1,WNYA01013303.1,359,FALSE,0.059575174
GCA_019512145.1,WNYA01013365.1,2833,FALSE,0.472166667
GCA_019512145.1,WNYA01013758.1,4155,FALSE,0.289500684
GCA_019512145.1,WNYA01013834.1,4247,FALSE,0.270024063
GCA_019512145.1,WNYA01013859.1,1705,FALSE,0.293661729
GCA_019512145.1,WNYA01016017.1,2657,FALSE,0.481054688
GCA_019512145.1,WNYA01016672.1,415,FALSE,0.083467418
GCA_019512145.1,WNYA01016845.1,3432,FALSE,0.304559271
GCA_019512145.1,WNYA01017106.1,3369,FALSE,0.309064807
GCA_019512145.1,WNYA01018006.1,445,FALSE,0.095596133
GCA_019512145.1,WNYA01018354.1,713,FALSE,0.155473179
GCA_019512145.1,WNYA01018432.1,1113,FALSE,0.243544858
GCA_019512145.1,WNYA01022225.1,2602,FALSE,0.338922764
GCA_019512145.1,WNYA01023672.1,336,FALSE,0.089767566
GCA_019512145.1,WNYA01024565.1,579,FALSE,0.15981231
GCA_019512145.1,WNYA01029208.1,422,FALSE,0.134010797
GCA_019512145.1,WNYA01031775.1,1544,FALSE,0.475899525
GCA_019512145.1,WNYA01033205.1,678,FALSE,0.238900634
GCA_019512145.1,WNYA01036212.1,1249,FALSE,0.474183751
GCA_019512145.1,WNYA01038552.1,177,FALSE,0.071084337
GCA_019512145.1,WNYA01039276.1,933,FALSE,0.381127451
GCA_019512145.1,WNYA01039437.1,862,FALSE,0.353568499
GCA_019512145.1,WNYA01043111.1,792,FALSE,0.352626892
GCA_019512145.1,WNYA01043828.1,556,FALSE,0.251469923
GCA_019512145.1,WNYA01044102.1,1326,FALSE,0.397272727
GCA_019512145.1,WNYA01045878.1,172,FALSE,0.081055608
GCA_019512145.1,WNYA01051276.1,244,FALSE,0.127415144
GCA_019512145.1,WNYA01054467.1,44,FALSE,0.024255788
GCA_019512145.1,WNYA01056122.1,107,FALSE,0.060726447
